"gameId","playId","playDescription"
2018112202,3156,"short middle complete"
2018112501,525,"short middle complete"
2018112501,1979,"short middle complete"
2018112501,2525,"short middle complete"
2018112501,3039,"short middle complete"
2018112501,4599,"short middle complete"
2018112501,4693,"short middle complete"
2018112502,243,"short middle complete"
2018112502,1662,"short middle complete"
2018112502,2055,"short middle complete"
2018112502,2908,"short middle complete"
2018112503,609,"short middle complete"
2018112503,742,"short middle complete"
2018112503,1469,"short middle complete"
2018112503,1494,"short middle complete"
2018112503,1766,"short middle complete"
2018112503,2019,"short middle complete"
2018112503,3233,"short middle complete"
2018112503,3716,"short middle complete"
2018112503,3763,"short middle complete"
2018112503,3836,"short middle complete"
2018112504,336,"short middle complete"
2018112504,1911,"short middle complete"
2018112504,2999,"short middle complete"
2018112504,3330,"short middle complete"
2018112504,3449,"short middle complete"
2018112504,3740,"short middle complete"
2018112500,81,"short middle complete"
2018112500,288,"short middle complete"
2018112500,525,"short middle complete"
2018112500,595,"short middle complete"
2018112500,863,"short middle complete"
2018112500,975,"short middle complete"
2018112500,1367,"short middle complete"
2018112500,1594,"short middle complete"
2018112500,1824,"short middle complete"
2018112500,2236,"short middle complete"
2018112500,3021,"short middle complete"
2018112500,3676,"short middle complete"
2018112505,184,"short middle complete"
2018112505,633,"short middle complete"
2018112505,701,"short middle complete"
2018112505,1061,"short middle complete"
2018112505,1419,"short middle complete"
2018112505,2387,"short middle complete"
2018112505,3114,"short middle complete"
2018112505,3217,"short middle complete"
2018112505,3437,"short middle complete"
2018112505,3608,"short middle complete"
2018112505,3764,"short middle complete"
2018112505,4063,"short middle complete"
2018112507,683,"short middle complete"
2018112507,885,"short middle complete"
2018112507,1363,"short middle complete"
2018112507,1420,"short middle complete"
2018112507,1521,"short middle complete"
2018112507,2004,"short middle complete"
2018112507,2060,"short middle complete"
2018112507,2785,"short middle complete"
2018112507,3176,"short middle complete"
2018112507,3379,"short middle complete"
2018112507,4142,"short middle complete"
2018112507,4192,"short middle complete"
2018112507,4234,"short middle complete"
2018112507,4259,"short middle complete"
2018112506,95,"short middle complete"
2018112506,365,"short middle complete"
2018112506,3866,"short middle complete"
2018112508,1232,"short middle complete"
2018112508,1793,"short middle complete"
2018112508,1818,"short middle complete"
2018112508,2194,"short middle complete"
2018112508,2307,"short middle complete"
2018112508,2332,"short middle complete"
2018112509,757,"short middle complete"
2018112509,868,"short middle complete"
2018112509,915,"short middle complete"
2018112509,1849,"short middle complete"
2018112509,1913,"short middle complete"
2018112509,2019,"short middle complete"
2018112509,2083,"short middle complete"
2018112509,2776,"short middle complete"
2018112509,3157,"short middle complete"
2018112509,3283,"short middle complete"
2018112509,3549,"short middle complete"
2018112509,3574,"short middle complete"
2018112509,3694,"short middle complete"
2018112509,3783,"short middle complete"
2018112509,4276,"short middle complete"
2018112510,654,"short middle complete"
2018112510,1803,"short middle complete"
2018112510,1988,"short middle complete"
2018112510,2972,"short middle complete"
2018112510,3622,"short middle complete"
2018112600,377,"short middle complete"
2018112600,778,"short middle complete"
2018112600,1087,"short middle complete"
2018112600,1158,"short middle complete"
2018112600,2366,"short middle complete"
2018112600,3188,"short middle complete"
2018112600,3579,"short middle complete"
2018112600,3704,"short middle complete"
2018112600,3729,"short middle complete"
2018112600,3808,"short middle complete"
2018112900,458,"short middle complete"
2018112900,733,"short middle complete"
2018112900,995,"short middle complete"
2018112900,1085,"short middle complete"
2018112900,1162,"short middle complete"
2018112900,1737,"short middle complete"
2018112900,2100,"short middle complete"
2018112900,2431,"short middle complete"
2018112900,2951,"short middle complete"
2018112900,3758,"short middle complete"
2018120200,120,"short middle complete"
2018120200,456,"short middle complete"
2018120200,1645,"short middle complete"
2018120200,2028,"short middle complete"
2018120200,2075,"short middle complete"
2018120200,2150,"short middle complete"
2018120200,2720,"short middle complete"
2018120200,3292,"short middle complete"
2018120200,3541,"short middle complete"
2018120200,4016,"short middle complete"
2018120200,4128,"short middle complete"
2018120201,171,"short middle complete"
2018120201,558,"short middle complete"
2018120201,1018,"short middle complete"
2018120201,1195,"short middle complete"
2018120201,1727,"short middle complete"
2018120201,2462,"short middle complete"
2018120201,3123,"short middle complete"
2018120201,3148,"short middle complete"
2018120201,3711,"short middle complete"
2018120201,3778,"short middle complete"
2018120201,4080,"short middle complete"
2018120209,880,"short middle complete"
2018120209,969,"short middle complete"
2018120209,1183,"short middle complete"
2018120209,1479,"short middle complete"
2018120209,1880,"short middle complete"
2018120209,2466,"short middle complete"
2018120209,2541,"short middle complete"
2018120209,2917,"short middle complete"
2018120209,3093,"short middle complete"
2018120209,3238,"short middle complete"
2018120209,3346,"short middle complete"
2018120208,98,"short middle complete"
2018120208,785,"short middle complete"
2018120208,914,"short middle complete"
2018120208,1022,"short middle complete"
2018120208,1047,"short middle complete"
2018120208,1273,"short middle complete"
2018120208,1444,"short middle complete"
2018120208,1691,"short middle complete"
2018120208,1716,"short middle complete"
2018120208,1969,"short middle complete"
2018120208,2304,"short middle complete"
2018120208,2784,"short middle complete"
2018120208,2868,"short middle complete"
2018120208,2893,"short middle complete"
2018120208,3207,"short middle complete"
2018120208,3388,"short middle complete"
2018120208,3413,"short middle complete"
2018120208,3745,"short middle complete"
2018120208,3832,"short middle complete"
2018120208,3879,"short middle complete"
2018120207,904,"short middle complete"
2018120207,984,"short middle complete"
2018120207,1844,"short middle complete"
2018120207,2769,"short middle complete"
2018120207,3016,"short middle complete"
2018120207,3041,"short middle complete"
2018120207,4855,"short middle complete"
2018120207,4919,"short middle complete"
2018120206,1589,"short middle complete"
2018120206,3362,"short middle complete"
2018120202,187,"short middle complete"
2018120202,335,"short middle complete"
2018120202,793,"short middle complete"
2018120202,867,"short middle complete"
2018120202,986,"short middle complete"
2018120202,2130,"short middle complete"
2018120202,3049,"short middle complete"
2018120203,987,"short middle complete"
2018120203,1081,"short middle complete"
2018120203,1238,"short middle complete"
2018120203,2212,"short middle complete"
2018120203,3426,"short middle complete"
2018120203,3599,"short middle complete"
2018120203,4177,"short middle complete"
2018120203,4325,"short middle complete"
2018120204,81,"short middle complete"
2018120204,648,"short middle complete"
2018120204,1289,"short middle complete"
2018120204,2530,"short middle complete"
2018120204,2580,"short middle complete"
2018120204,2929,"short middle complete"
2018120204,3169,"short middle complete"
2018120204,3884,"short middle complete"
2018120204,4284,"short middle complete"
2018120204,4381,"short middle complete"
2018120204,4428,"short middle complete"
2018120205,466,"short middle complete"
2018120205,802,"short middle complete"
2018120205,871,"short middle complete"
2018120205,938,"short middle complete"
2018120205,1243,"short middle complete"
2018120205,1642,"short middle complete"
2018120205,2126,"short middle complete"
2018120205,2185,"short middle complete"
2018120205,3229,"short middle complete"
2018120205,3868,"short middle complete"
2018120205,4119,"short middle complete"
2018120211,647,"short middle complete"
2018120211,836,"short middle complete"
2018120211,1832,"short middle complete"
2018120211,4170,"short middle complete"
2018120210,68,"short middle complete"
2018120210,152,"short middle complete"
2018120210,1095,"short middle complete"
2018120210,1747,"short middle complete"
2018120210,2606,"short middle complete"
2018120210,3265,"short middle complete"
2018120210,3647,"short middle complete"
2018120210,4449,"short middle complete"
2018120210,4555,"short middle complete"
2018120212,184,"short middle complete"
2018120212,797,"short middle complete"
2018120212,1006,"short middle complete"
2018120212,1647,"short middle complete"
2018120212,1906,"short middle complete"
2018120212,2370,"short middle complete"
2018120212,2497,"short middle complete"
2018120212,2694,"short middle complete"
2018120212,2924,"short middle complete"
2018120212,2971,"short middle complete"
2018120212,3257,"short middle complete"
2018120212,3375,"short middle complete"
2018120212,3649,"short middle complete"
2018120212,3723,"short middle complete"
2018120212,4206,"short middle complete"
2018120213,103,"short middle complete"
2018120213,373,"short middle complete"
2018120213,420,"short middle complete"
2018120213,1146,"short middle complete"
2018120213,2076,"short middle complete"
2018120213,2101,"short middle complete"
2018120213,2148,"short middle complete"
2018120213,2345,"short middle complete"
2018120213,2613,"short middle complete"
2018120213,2971,"short middle complete"
2018120213,3501,"short middle complete"
2018120213,3766,"short middle complete"
2018120213,3855,"short middle complete"
2018120213,3880,"short middle complete"
2018120213,3952,"short middle complete"
2018120213,4361,"short middle complete"
2018120300,220,"short middle complete"
2018120300,927,"short middle complete"
2018120300,2354,"short middle complete"
2018120300,2603,"short middle complete"
2018120300,2859,"short middle complete"
2018120600,183,"short middle complete"
2018120600,651,"short middle complete"
2018120600,1396,"short middle complete"
2018120600,1886,"short middle complete"
2018120600,2175,"short middle complete"
2018120600,2818,"short middle complete"
2018120600,3388,"short middle complete"
2018120900,935,"short middle complete"
2018120900,1256,"short middle complete"
2018120900,1481,"short middle complete"
2018120900,1950,"short middle complete"
2018120900,2756,"short middle complete"
2018120901,281,"short middle complete"
2018120901,520,"short middle complete"
2018120901,1659,"short middle complete"
2018120901,1715,"short middle complete"
2018120901,1949,"short middle complete"
2018120901,2128,"short middle complete"
2018120901,2665,"short middle complete"
2018120901,3038,"short middle complete"
2018120901,3668,"short middle complete"
2018120901,3746,"short middle complete"
2018120908,1606,"short middle complete"
2018120908,1784,"short middle complete"
2018120908,1993,"short middle complete"
2018120908,2050,"short middle complete"
2018120908,2692,"short middle complete"
2018120908,2947,"short middle complete"
2018120908,3182,"short middle complete"
2018120908,3577,"short middle complete"
2018120908,3791,"short middle complete"
2018120908,3930,"short middle complete"
2018120907,312,"short middle complete"
2018120907,894,"short middle complete"
2018120907,1166,"short middle complete"
2018120907,1191,"short middle complete"
2018120907,1302,"short middle complete"
2018120907,1928,"short middle complete"
2018120907,1953,"short middle complete"
2018120907,2036,"short middle complete"
2018120907,2165,"short middle complete"
2018120907,2996,"short middle complete"
2018120907,3497,"short middle complete"
2018120907,3604,"short middle complete"
2018120907,4203,"short middle complete"
2018120907,4228,"short middle complete"
2018120906,794,"short middle complete"
2018120906,858,"short middle complete"
2018120906,1485,"short middle complete"
2018120906,2436,"short middle complete"
2018120906,2988,"short middle complete"
2018120906,3105,"short middle complete"
2018120905,98,"short middle complete"
2018120905,626,"short middle complete"
2018120905,2162,"short middle complete"
2018120904,51,"short middle complete"
2018120904,1477,"short middle complete"
2018120904,2152,"short middle complete"
2018120904,2312,"short middle complete"
2018120904,2445,"short middle complete"
2018120904,3419,"short middle complete"
2018120904,3836,"short middle complete"
2018120904,4228,"short middle complete"
2018120904,4293,"short middle complete"
2018120902,155,"short middle complete"
2018120902,572,"short middle complete"
2018120902,699,"short middle complete"
2018120902,1350,"short middle complete"
2018120902,1398,"short middle complete"
2018120902,2133,"short middle complete"
2018120902,2512,"short middle complete"
2018120902,3522,"short middle complete"
2018120903,289,"short middle complete"
2018120903,421,"short middle complete"
2018120903,666,"short middle complete"
2018120903,835,"short middle complete"
2018120903,1170,"short middle complete"
2018120903,1477,"short middle complete"
2018120903,2312,"short middle complete"
2018120903,3148,"short middle complete"
2018120903,3195,"short middle complete"
2018120903,3761,"short middle complete"
2018120903,3831,"short middle complete"
2018120903,3856,"short middle complete"
2018120903,3881,"short middle complete"
2018120903,4279,"short middle complete"
2018120903,4321,"short middle complete"
2018120903,4400,"short middle complete"
2018120903,4494,"short middle complete"
2018120910,901,"short middle complete"
2018120910,975,"short middle complete"
2018120910,2100,"short middle complete"
2018120910,2335,"short middle complete"
2018120910,2701,"short middle complete"
2018120910,3044,"short middle complete"
2018120910,3821,"short middle complete"
2018120910,4797,"short middle complete"
2018120909,101,"short middle complete"
2018120909,494,"short middle complete"
2018120909,1987,"short middle complete"
2018120909,3091,"short middle complete"
2018120909,3343,"short middle complete"
2018120911,1059,"short middle complete"
2018120911,1136,"short middle complete"
2018120911,1501,"short middle complete"
2018120911,1802,"short middle complete"
2018120911,1934,"short middle complete"
2018120911,2658,"short middle complete"
2018120911,3803,"short middle complete"
2018120911,3895,"short middle complete"
2018120911,4342,"short middle complete"
2018120912,238,"short middle complete"
2018120912,696,"short middle complete"
2018120912,879,"short middle complete"
2018120912,943,"short middle complete"
2018120912,1012,"short middle complete"
2018120912,1090,"short middle complete"
2018120912,1168,"short middle complete"
2018120912,1306,"short middle complete"
2018120912,1479,"short middle complete"
2018120912,1616,"short middle complete"
2018120912,1779,"short middle complete"
2018120912,2235,"short middle complete"
2018120912,2417,"short middle complete"
2018120912,2961,"short middle complete"
2018120912,3425,"short middle complete"
2018120912,3666,"short middle complete"
2018120912,3936,"short middle complete"
2018120912,4670,"short middle complete"
2018120913,117,"short middle complete"
2018120913,717,"short middle complete"
2018120913,837,"short middle complete"
2018120913,1298,"short middle complete"
2018120913,1360,"short middle complete"
2018120913,1691,"short middle complete"
2018120913,1787,"short middle complete"
2018120913,2368,"short middle complete"
2018120913,3425,"short middle complete"
2018120913,3599,"short middle complete"
2018120913,3707,"short middle complete"
2018120913,3881,"short middle complete"
2018120913,3963,"short middle complete"
2018121000,1899,"short middle complete"
2018121000,3864,"short middle complete"
2018121300,523,"short middle complete"
2018121300,706,"short middle complete"
2018121300,1016,"short middle complete"
2018121300,1598,"short middle complete"
2018121300,2319,"short middle complete"
2018121300,3239,"short middle complete"
2018121300,3525,"short middle complete"
2018121500,826,"short middle complete"
2018121500,1104,"short middle complete"
2018121500,1986,"short middle complete"
2018121500,2053,"short middle complete"
2018121500,3407,"short middle complete"
2018121501,1736,"short middle complete"
2018121501,3612,"short middle complete"
2018121602,410,"short middle complete"
2018121602,461,"short middle complete"
2018121602,1094,"short middle complete"
2018121602,1814,"short middle complete"
2018121602,1959,"short middle complete"
2018121602,3301,"short middle complete"
2018121603,296,"short middle complete"
2018121603,463,"short middle complete"
2018121603,561,"short middle complete"
2018121603,831,"short middle complete"
2018121603,1168,"short middle complete"
2018121603,1577,"short middle complete"
2018121603,1807,"short middle complete"
2018121603,2332,"short middle complete"
2018121603,2992,"short middle complete"
2018121603,3384,"short middle complete"
2018121603,3793,"short middle complete"
2018121603,4001,"short middle complete"
2018121603,4333,"short middle complete"
2018121603,4389,"short middle complete"
2018121604,381,"short middle complete"
2018121604,719,"short middle complete"
2018121604,911,"short middle complete"
2018121604,1719,"short middle complete"
2018121604,1766,"short middle complete"
2018121604,1971,"short middle complete"
2018121604,2415,"short middle complete"
2018121604,2798,"short middle complete"
2018121604,2945,"short middle complete"
2018121604,2988,"short middle complete"
2018121604,3419,"short middle complete"
2018121604,3538,"short middle complete"
2018121604,3607,"short middle complete"
2018121604,4045,"short middle complete"
2018121604,4190,"short middle complete"
2018121601,103,"short middle complete"
2018121601,243,"short middle complete"
2018121601,527,"short middle complete"
2018121601,793,"short middle complete"
2018121601,1409,"short middle complete"
2018121601,1585,"short middle complete"
2018121601,1924,"short middle complete"
2018121601,1966,"short middle complete"
2018121601,2038,"short middle complete"
2018121601,2256,"short middle complete"
2018121601,2711,"short middle complete"
2018121601,3435,"short middle complete"
2018121601,3507,"short middle complete"
2018121600,926,"short middle complete"
2018121600,2467,"short middle complete"
2018121600,2785,"short middle complete"
2018121600,3105,"short middle complete"
2018121600,3424,"short middle complete"
2018121600,3820,"short middle complete"
2018121605,301,"short middle complete"
2018121605,3578,"short middle complete"
2018121608,1685,"short middle complete"
2018121608,2465,"short middle complete"
2018121608,2535,"short middle complete"
2018121608,2764,"short middle complete"
2018121608,2826,"short middle complete"
2018121608,3834,"short middle complete"
2018121608,4045,"short middle complete"
2018121606,1265,"short middle complete"
2018121606,1600,"short middle complete"
2018121606,3213,"short middle complete"
2018121606,3238,"short middle complete"
2018121609,647,"short middle complete"
2018121609,1195,"short middle complete"
2018121609,1451,"short middle complete"
2018121609,2295,"short middle complete"
2018121609,2382,"short middle complete"
2018121609,2493,"short middle complete"
2018121609,4045,"short middle complete"
2018121609,4267,"short middle complete"
2018121609,4588,"short middle complete"
2018121610,77,"short middle complete"
2018121610,102,"short middle complete"
2018121610,1014,"short middle complete"
2018121610,1039,"short middle complete"
2018121610,1314,"short middle complete"
2018121610,1931,"short middle complete"
2018121610,2436,"short middle complete"
2018121610,3036,"short middle complete"
2018121610,3201,"short middle complete"
2018121610,3259,"short middle complete"
2018121610,3840,"short middle complete"
2018121610,3865,"short middle complete"
2018121611,319,"short middle complete"
2018121611,507,"short middle complete"
2018121611,724,"short middle complete"
2018121611,2239,"short middle complete"
2018121611,2659,"short middle complete"
2018121611,2818,"short middle complete"
2018121611,2908,"short middle complete"
2018121611,3752,"short middle complete"
2018121611,3981,"short middle complete"
2018121611,4549,"short middle complete"
2018121700,1248,"short middle complete"
2018121700,1580,"short middle complete"
2018121700,2536,"short middle complete"
2018121700,2767,"short middle complete"
2018121700,3339,"short middle complete"
2018121700,4002,"short middle complete"
2018121700,4081,"short middle complete"
2018122300,968,"short middle complete"
2018122300,1404,"short middle complete"
2018122300,1657,"short middle complete"
2018122300,1721,"short middle complete"
2018122300,1785,"short middle complete"
2018122300,1913,"short middle complete"
2018122300,1992,"short middle complete"
2018122300,2430,"short middle complete"
2018122300,3453,"short middle complete"
2018122300,3478,"short middle complete"
2018122300,3525,"short middle complete"
2018122310,1343,"short middle complete"
2018122310,2074,"short middle complete"
2018122310,3113,"short middle complete"
2018122310,3138,"short middle complete"
2018122310,3244,"short middle complete"
2018122309,400,"short middle complete"
2018122309,646,"short middle complete"
2018122309,1324,"short middle complete"
2018122309,1722,"short middle complete"
2018122309,2164,"short middle complete"
2018122309,2662,"short middle complete"
2018122309,2714,"short middle complete"
2018122309,3031,"short middle complete"
2018122309,3115,"short middle complete"
2018122309,3869,"short middle complete"
2018122309,4359,"short middle complete"
2018122308,1527,"short middle complete"
2018122308,2033,"short middle complete"
2018122308,2344,"short middle complete"
2018122308,2611,"short middle complete"
2018122308,2859,"short middle complete"
2018122308,3108,"short middle complete"
2018122308,3502,"short middle complete"
2018122308,3704,"short middle complete"
2018122307,371,"short middle complete"
2018122307,2057,"short middle complete"
2018122307,2321,"short middle complete"
2018122307,3864,"short middle complete"
2018122307,4043,"short middle complete"
2018122307,4434,"short middle complete"
2018122307,4459,"short middle complete"
2018122306,65,"short middle complete"
2018122306,595,"short middle complete"
2018122306,713,"short middle complete"
2018122306,1300,"short middle complete"
2018122306,1866,"short middle complete"
2018122306,2000,"short middle complete"
2018122306,2072,"short middle complete"
2018122306,2440,"short middle complete"
2018122306,2721,"short middle complete"
2018122306,2828,"short middle complete"
2018122306,3265,"short middle complete"
2018122306,3396,"short middle complete"
2018122306,3658,"short middle complete"
2018122306,3967,"short middle complete"
2018122306,3992,"short middle complete"
2018122306,4017,"short middle complete"
2018122302,254,"short middle complete"
2018122302,1305,"short middle complete"
2018122302,3610,"short middle complete"
2018122304,588,"short middle complete"
2018122304,732,"short middle complete"
2018122304,1770,"short middle complete"
2018122304,3487,"short middle complete"
2018122304,4058,"short middle complete"
2018122305,92,"short middle complete"
2018122305,870,"short middle complete"
2018122305,2167,"short middle complete"
2018122305,2245,"short middle complete"
2018122305,2296,"short middle complete"
2018122305,2494,"short middle complete"
2018122305,2541,"short middle complete"
2018122305,2822,"short middle complete"
2018122312,691,"short middle complete"
2018122312,1980,"short middle complete"
2018122312,2210,"short middle complete"
2018122312,2606,"short middle complete"
2018122312,3854,"short middle complete"
2018122311,389,"short middle complete"
2018122311,414,"short middle complete"
2018122311,751,"short middle complete"
2018122311,1030,"short middle complete"
2018122311,1887,"short middle complete"
2018122311,2421,"short middle complete"
2018122311,3951,"short middle complete"
2018122313,615,"short middle complete"
2018122313,1330,"short middle complete"
2018122313,2505,"short middle complete"
2018122313,2792,"short middle complete"
2018122313,2905,"short middle complete"
2018122313,3348,"short middle complete"
2018122313,3972,"short middle complete"
2018122314,877,"short middle complete"
2018122314,1231,"short middle complete"
2018122314,1408,"short middle complete"
2018122314,2688,"short middle complete"
2018122314,2766,"short middle complete"
2018122314,3316,"short middle complete"
2018122314,3791,"short middle complete"
2018122314,3883,"short middle complete"
2018122314,3908,"short middle complete"
2018122400,216,"short middle complete"
2018122400,686,"short middle complete"
2018122400,865,"short middle complete"
2018122400,1162,"short middle complete"
2018122400,1382,"short middle complete"
2018122400,1731,"short middle complete"
2018122400,1842,"short middle complete"
2018122400,2702,"short middle complete"
2018122400,3012,"short middle complete"
2018122400,3335,"short middle complete"
2018123001,165,"short middle complete"
2018123001,274,"short middle complete"
2018123001,435,"short middle complete"
2018123001,820,"short middle complete"
2018123001,871,"short middle complete"
2018123001,2877,"short middle complete"
2018123001,3013,"short middle complete"
2018123001,3358,"short middle complete"
2018123002,189,"short middle complete"
2018123002,811,"short middle complete"
2018123002,1138,"short middle complete"
2018123002,1452,"short middle complete"
2018123002,1563,"short middle complete"
2018123002,1610,"short middle complete"
2018123002,1679,"short middle complete"
2018123002,2067,"short middle complete"
2018123002,2570,"short middle complete"
2018123002,2891,"short middle complete"
2018123002,3266,"short middle complete"
2018123002,3625,"short middle complete"
2018123003,472,"short middle complete"
2018123003,896,"short middle complete"
2018123003,1047,"short middle complete"
2018123003,1381,"short middle complete"
2018123003,1468,"short middle complete"
2018123003,3638,"short middle complete"
2018123003,3735,"short middle complete"
2018123003,3804,"short middle complete"
2018123003,3906,"short middle complete"
2018123004,321,"short middle complete"
2018123004,385,"short middle complete"
2018123004,542,"short middle complete"
2018123004,977,"short middle complete"
2018123004,1229,"short middle complete"
2018123004,1427,"short middle complete"
2018123004,1474,"short middle complete"
2018123004,1568,"short middle complete"
2018123004,1968,"short middle complete"
2018123004,2723,"short middle complete"
2018123004,2837,"short middle complete"
2018123004,3094,"short middle complete"
2018123004,3370,"short middle complete"
2018123004,3439,"short middle complete"
2018123005,1774,"short middle complete"
2018123006,526,"short middle complete"
2018123006,1422,"short middle complete"
2018123006,1525,"short middle complete"
2018123006,1595,"short middle complete"
2018123006,2398,"short middle complete"
2018123006,2423,"short middle complete"
2018123006,3558,"short middle complete"
2018123006,3619,"short middle complete"
2018123006,3647,"short middle complete"
2018123007,300,"short middle complete"
2018123007,458,"short middle complete"
2018123007,2665,"short middle complete"
2018123008,526,"short middle complete"
2018123008,600,"short middle complete"
2018123008,1253,"short middle complete"
2018123008,1391,"short middle complete"
2018123008,1620,"short middle complete"
2018123008,1946,"short middle complete"
2018123008,2294,"short middle complete"
2018123008,2402,"short middle complete"
2018123008,2683,"short middle complete"
2018123008,3789,"short middle complete"
2018123008,4271,"short middle complete"
2018123008,4343,"short middle complete"
2018123009,81,"short middle complete"
2018123009,562,"short middle complete"
2018123009,949,"short middle complete"
2018123009,1016,"short middle complete"
2018123009,1063,"short middle complete"
2018123009,1271,"short middle complete"
2018123009,1365,"short middle complete"
2018123009,2278,"short middle complete"
2018123009,2452,"short middle complete"
2018123009,2903,"short middle complete"
2018123009,3169,"short middle complete"
2018123009,3417,"short middle complete"
2018123009,3442,"short middle complete"
2018123009,3489,"short middle complete"
2018123009,3584,"short middle complete"
2018123009,3855,"short middle complete"
2018123010,334,"short middle complete"
2018123010,422,"short middle complete"
2018123010,574,"short middle complete"
2018123010,798,"short middle complete"
2018123010,909,"short middle complete"
2018123010,1439,"short middle complete"
2018123010,1789,"short middle complete"
2018123010,2022,"short middle complete"
2018123010,3434,"short middle complete"
2018123010,3481,"short middle complete"
2018123010,3694,"short middle complete"
2018123010,3903,"short middle complete"
2018123010,4005,"short middle complete"
2018123010,4205,"short middle complete"
2018123011,767,"short middle complete"
2018123011,1005,"short middle complete"
2018123011,1083,"short middle complete"
2018123011,1759,"short middle complete"
2018123011,1884,"short middle complete"
2018123011,3490,"short middle complete"
2018123011,3947,"short middle complete"
2018123011,4261,"short middle complete"
2018123012,258,"short middle complete"
2018123012,709,"short middle complete"
2018123012,1164,"short middle complete"
2018123012,1233,"short middle complete"
2018123012,1258,"short middle complete"
2018123012,1314,"short middle complete"
2018123012,1359,"short middle complete"
2018123012,1384,"short middle complete"
2018123012,1453,"short middle complete"
2018123012,1587,"short middle complete"
2018123012,2034,"short middle complete"
2018123012,2241,"short middle complete"
2018123012,2319,"short middle complete"
2018123012,2350,"short middle complete"
2018123012,2428,"short middle complete"
2018123012,2965,"short middle complete"
2018123012,3320,"short middle complete"
2018123012,3387,"short middle complete"
2018123012,3505,"short middle complete"
2018123000,1192,"short middle complete"
2018123000,1383,"short middle complete"
2018123000,1739,"short middle complete"
2018123000,2016,"short middle complete"
2018123000,3081,"short middle complete"
2018123000,3427,"short middle complete"
2018123000,3813,"short middle complete"
2018123000,4376,"short middle complete"
2018123013,622,"short middle complete"
2018123013,653,"short middle complete"
2018123013,1490,"short middle complete"
2018123013,1930,"short middle complete"
2018123013,2000,"short middle complete"
2018123013,2064,"short middle complete"
2018123013,2304,"short middle complete"
2018123013,2411,"short middle complete"
2018123013,2870,"short middle complete"
2018123013,3000,"short middle complete"
2018123013,3610,"short middle complete"
2018123013,3827,"short middle complete"
2018123013,3899,"short middle complete"
2018123015,393,"short middle complete"
2018123015,662,"short middle complete"
2018123015,1160,"short middle complete"
2018123015,1275,"short middle complete"
2018123015,1984,"short middle complete"
2018123015,2557,"short middle complete"
2018123015,2998,"short middle complete"
2018123015,3794,"short middle complete"
2018123015,3819,"short middle complete"
2018123014,1133,"short middle complete"
2018123014,1686,"short middle complete"
2018123014,1975,"short middle complete"
2018123014,2325,"short middle complete"
2018123014,2350,"short middle complete"
2018123014,2375,"short middle complete"
2018123014,2564,"short middle complete"
2018123014,2935,"short middle complete"
2018123014,2982,"short middle complete"
2018123014,3396,"short middle complete"
2018123014,3798,"short middle complete"
2018122200,289,"short middle complete"
2018122200,478,"short middle complete"
2018122200,834,"short middle complete"
2018122200,1624,"short middle complete"
2018122200,1864,"short middle complete"
2018122200,2621,"short middle complete"
2018122201,889,"short middle complete"
2018122201,1041,"short middle complete"
2018122201,1538,"short middle complete"
2018122201,1580,"short middle complete"
2018122201,1628,"short middle complete"
2018122201,2529,"short middle complete"
2018122201,2873,"short middle complete"
2018090909,1647,"short middle complete"
2018092306,1811,"short middle complete"
2018093001,2006,"short middle complete"
2018093009,441,"short middle complete"
2018093011,109,"short middle complete"
2018093012,834,"short middle complete"
2018101800,2181,"short middle complete"
2018102808,1600,"short middle complete"
2018110500,1373,"short middle complete"
2018111801,1472,"short middle complete"
2018111810,2464,"short middle complete"
2018112509,1431,"short middle complete"
2018120202,3380,"short middle complete"
2018121601,2658,"short middle complete"
2018121606,3594,"short middle complete"
2018122400,1187,"short middle complete"
2018090600,889,"short middle incomplete"
2018090600,3203,"short middle incomplete"
2018090600,4395,"short middle incomplete"
2018090901,96,"short middle incomplete"
2018090901,4267,"short middle incomplete"
2018090901,5211,"short middle incomplete"
2018090902,372,"short middle incomplete"
2018090902,673,"short middle incomplete"
2018090902,989,"short middle incomplete"
2018090902,3907,"short middle incomplete"
2018090902,3929,"short middle incomplete"
2018090903,3007,"short middle incomplete"
2018090903,4028,"short middle incomplete"
2018090903,4050,"short middle incomplete"
2018090900,553,"short middle incomplete"
2018090900,600,"short middle incomplete"
2018090900,720,"short middle incomplete"
2018090900,925,"short middle incomplete"
2018090900,1161,"short middle incomplete"
2018090900,1338,"short middle incomplete"
2018090900,1425,"short middle incomplete"
2018090900,1847,"short middle incomplete"
2018090900,3420,"short middle incomplete"
2018090900,3829,"short middle incomplete"
2018090905,337,"short middle incomplete"
2018090905,783,"short middle incomplete"
2018090905,987,"short middle incomplete"
2018090905,2861,"short middle incomplete"
2018090905,4330,"short middle incomplete"
2018090907,1826,"short middle incomplete"
2018090907,2511,"short middle incomplete"
2018090907,2664,"short middle incomplete"
2018090907,3895,"short middle incomplete"
2018090906,3754,"short middle incomplete"
2018090909,1373,"short middle incomplete"
2018090909,2062,"short middle incomplete"
2018090909,3956,"short middle incomplete"
2018090910,1155,"short middle incomplete"
2018090910,2528,"short middle incomplete"
2018090912,1963,"short middle incomplete"
2018090912,2519,"short middle incomplete"
2018090912,3464,"short middle incomplete"
2018090912,3849,"short middle incomplete"
2018091000,1278,"short middle incomplete"
2018091000,3393,"short middle incomplete"
2018091000,3437,"short middle incomplete"
2018091300,60,"short middle incomplete"
