playId,gameId,half_seconds_remaining,game_half,posteam_timeouts_remaining,down,ydstogo,no_huddle,score_differential,season,outcome
707,2018101400,1109.0,1,3.0,2.0,10,0,1.0,9,complete short left
731,2018101400,1062.0,1,3.0,3.0,10,0,1.0,9,complete short middle
755,2018101400,1020.0,1,3.0,1.0,10,0,1.0,9,complete short right
821,2018101400,911.0,1,3.0,2.0,15,0,1.0,9,complete short middle
862,2018101400,900.0,1,3.0,3.0,9,0,1.0,9,complete short right
886,2018101400,855.0,1,3.0,1.0,10,0,1.0,9,incomplete deep right
929,2018101400,803.0,1,3.0,1.0,10,0,1.0,9,incomplete deep right
1068,2018101400,739.0,1,3.0,1.0,10,0,-8.0,9,complete short right
1113,2018101400,660.0,1,3.0,3.0,7,0,-8.0,9,incomplete short right
1202,2018101400,568.0,1,3.0,3.0,3,0,8.0,9,complete short right
1231,2018101400,536.0,1,3.0,1.0,10,0,8.0,9,incomplete deep left
1253,2018101400,530.0,1,3.0,2.0,10,0,8.0,9,complete short right
1282,2018101400,486.0,1,3.0,3.0,7,0,8.0,9,complete deep right
1316,2018101400,458.0,1,3.0,1.0,9,0,8.0,9,complete short left
1373,2018101400,449.0,1,3.0,1.0,10,0,-15.0,9,complete short right
1418,2018101400,385.0,1,3.0,2.0,3,0,-15.0,9,incomplete deep right
1531,2018101400,302.0,1,3.0,2.0,12,0,-15.0,9,complete deep left
1557,2018101400,297.0,1,3.0,1.0,10,0,15.0,9,complete short left
1633,2018101400,219.0,1,3.0,3.0,1,0,15.0,9,incomplete short right
1701,2018101400,165.0,1,3.0,2.0,6,0,-15.0,9,complete short left
1725,2018101400,129.0,1,3.0,1.0,10,1,-15.0,9,complete short left
1803,2018101400,112.0,1,3.0,1.0,10,0,-15.0,9,complete short left
1858,2018101400,32.0,1,3.0,2.0,5,0,-15.0,9,complete short left
1915,2018101400,26.0,1,3.0,1.0,10,0,8.0,9,complete short left
1944,2018101400,19.0,1,3.0,1.0,10,0,8.0,9,complete short right
1985,2018101400,12.0,1,2.0,1.0,10,0,8.0,9,complete deep left
2185,2018101400,1734.0,2,3.0,2.0,10,0,11.0,9,incomplete short left
2207,2018101400,1731.0,2,3.0,3.0,10,0,11.0,9,complete short right
2287,2018101400,1649.0,2,3.0,2.0,3,0,-11.0,9,complete short right
2374,2018101400,1545.0,2,3.0,2.0,7,0,-11.0,9,complete short middle
2408,2018101400,1537.0,2,2.0,1.0,10,0,11.0,9,incomplete deep left
2458,2018101400,1485.0,2,2.0,3.0,6,0,11.0,9,complete short right
2537,2018101400,1393.0,2,2.0,1.0,25,0,11.0,9,complete short left
2561,2018101400,1353.0,2,2.0,2.0,17,0,11.0,9,incomplete short middle
2641,2018101400,1271.0,2,3.0,2.0,3,0,-11.0,9,complete short left
2670,2018101400,1234.0,2,3.0,1.0,10,0,-11.0,9,complete short middle
2715,2018101400,1148.0,2,3.0,2.0,10,0,-11.0,9,complete short right
2839,2018101400,971.0,2,2.0,1.0,10,0,8.0,9,incomplete short right
2882,2018101400,933.0,2,2.0,3.0,6,0,8.0,9,incomplete short left
2961,2018101400,900.0,2,3.0,1.0,10,0,-8.0,9,complete short right
2990,2018101400,864.0,2,3.0,1.0,10,0,-8.0,9,complete deep right
3035,2018101400,780.0,2,3.0,1.0,10,0,-8.0,9,complete short right
3080,2018101400,700.0,2,3.0,3.0,1,0,-8.0,9,complete short right
3134,2018101400,694.0,2,2.0,1.0,10,0,2.0,9,complete deep left
3167,2018101400,673.0,2,2.0,1.0,10,0,2.0,9,incomplete deep right
3257,2018101400,544.0,2,2.0,2.0,10,0,2.0,9,complete short left
3328,2018101400,425.0,2,2.0,2.0,9,0,2.0,9,complete short left
3352,2018101400,394.0,2,2.0,1.0,6,0,2.0,9,complete short right
3412,2018101400,388.0,2,3.0,1.0,10,0,-9.0,9,complete deep left
3436,2018101400,347.0,2,3.0,1.0,10,0,-9.0,9,complete short left
3465,2018101400,320.0,2,3.0,2.0,7,0,-9.0,9,incomplete short left
3487,2018101400,316.0,2,3.0,3.0,7,0,-9.0,9,incomplete short left
3520,2018101400,311.0,2,3.0,1.0,10,0,-9.0,9,complete short left
3544,2018101400,278.0,2,3.0,2.0,3,0,-9.0,9,incomplete deep right
3566,2018101400,271.0,2,3.0,3.0,3,0,-9.0,9,complete short right
3590,2018101400,248.0,2,3.0,1.0,10,1,-9.0,9,complete short right
3636,2018101400,239.0,2,3.0,1.0,10,0,-9.0,9,complete short left
3665,2018101400,232.0,2,3.0,1.0,5,0,-9.0,9,complete short middle
3721,2018101400,227.0,2,1.0,1.0,10,0,2.0,9,complete short right
3788,2018101400,215.0,2,1.0,2.0,12,0,2.0,9,complete short middle
3829,2018101400,209.0,2,1.0,3.0,8,0,2.0,9,complete short left
3891,2018101400,137.0,2,1.0,2.0,11,0,2.0,9,complete short left
4014,2018101400,64.0,2,0.0,1.0,10,0,-5.0,9,incomplete short left
4036,2018101400,59.0,2,0.0,2.0,10,0,-5.0,9,complete deep right
4071,2018101400,51.0,2,0.0,1.0,10,1,-5.0,9,complete short right
4095,2018101400,28.0,2,0.0,1.0,10,1,-5.0,9,complete deep left
4141,2018101400,12.0,2,0.0,2.0,10,0,-5.0,9,incomplete short left
60,2018102103,1800.0,1,3.0,1.0,10,0,0.0,9,complete short right
201,2018102103,1627.0,1,3.0,3.0,9,0,0.0,9,complete short right
225,2018102103,1586.0,1,3.0,1.0,10,0,0.0,9,complete short left
249,2018102103,1543.0,1,3.0,2.0,6,0,0.0,9,complete short left
315,2018102103,1422.0,1,3.0,3.0,6,0,0.0,9,incomplete short right
407,2018102103,1328.0,1,3.0,3.0,4,0,0.0,9,incomplete short right
506,2018102103,1236.0,1,3.0,3.0,6,0,0.0,9,incomplete short right
556,2018102103,1224.0,1,3.0,1.0,10,0,0.0,9,complete short left
623,2018102103,1156.0,1,2.0,2.0,6,0,0.0,9,incomplete short middle
645,2018102103,1151.0,1,2.0,3.0,6,0,0.0,9,complete short left
711,2018102103,1062.0,1,1.0,1.0,10,0,0.0,9,incomplete deep middle
830,2018102103,916.0,1,1.0,2.0,16,0,0.0,9,complete short middle
871,2018102103,900.0,1,1.0,3.0,5,0,0.0,9,complete short right
916,2018102103,818.0,1,1.0,2.0,8,0,0.0,9,complete deep middle
981,2018102103,811.0,1,3.0,1.0,10,0,-6.0,9,complete short middle
1026,2018102103,732.0,1,3.0,1.0,10,0,-6.0,9,complete deep middle
1076,2018102103,661.0,1,3.0,1.0,10,1,-6.0,9,complete short middle
1121,2018102103,654.0,1,1.0,1.0,10,0,6.0,9,incomplete short left
1154,2018102103,649.0,1,1.0,1.0,10,0,6.0,9,complete deep middle
1178,2018102103,621.0,1,1.0,1.0,10,1,6.0,9,complete short right
1202,2018102103,575.0,1,1.0,2.0,8,0,6.0,9,complete short right
1346,2018102103,533.0,1,3.0,2.0,22,0,-14.0,9,complete short left
1370,2018102103,490.0,1,3.0,3.0,14,0,-14.0,9,complete short right
1611,2018102103,191.0,1,1.0,3.0,2,0,14.0,9,complete short right
1718,2018102103,108.0,1,1.0,3.0,4,0,14.0,9,complete short right
1774,2018102103,101.0,1,2.0,1.0,10,0,-21.0,9,complete short left
1798,2018102103,67.0,1,2.0,1.0,10,1,-21.0,9,complete short left
1822,2018102103,40.0,1,2.0,2.0,3,1,-21.0,9,complete short middle
1896,2018102103,29.0,1,1.0,1.0,5,0,-21.0,9,complete deep middle
1927,2018102103,13.0,1,1.0,1.0,10,0,21.0,9,incomplete short left
2083,2018102103,1755.0,2,3.0,2.0,10,0,-24.0,9,complete short middle
2107,2018102103,1714.0,2,3.0,1.0,10,0,-24.0,9,complete short middle
2263,2018102103,1438.0,2,3.0,2.0,9,0,-24.0,9,complete short right
2415,2018102103,1249.0,2,3.0,3.0,4,0,21.0,9,complete short left
2439,2018102103,1209.0,2,3.0,1.0,10,0,21.0,9,complete short right
2474,2018102103,1179.0,2,3.0,1.0,20,0,21.0,9,complete short middle
2533,2018102103,1114.0,2,3.0,2.0,16,0,21.0,9,incomplete short middle
2555,2018102103,1109.0,2,3.0,3.0,16,0,21.0,9,complete short left
2607,2018102103,1059.0,2,3.0,1.0,10,0,-21.0,9,incomplete short left
2650,2018102103,1019.0,2,3.0,1.0,10,0,-21.0,9,incomplete short right
2693,2018102103,971.0,2,3.0,3.0,12,0,-21.0,9,complete short left
2826,2018102103,900.0,2,3.0,2.0,8,0,-19.0,9,incomplete short left
2959,2018102103,798.0,2,3.0,3.0,1,0,19.0,9,complete short right
3016,2018102103,793.0,2,2.0,1.0,10,0,-26.0,9,complete deep left
3040,2018102103,758.0,2,2.0,1.0,10,0,-26.0,9,complete short middle
3068,2018102103,730.0,2,2.0,2.0,1,1,-26.0,9,complete short right
3092,2018102103,706.0,2,2.0,1.0,10,1,-26.0,9,incomplete short middle
3152,2018102103,663.0,2,2.0,3.0,4,0,-26.0,9,incomplete short right
3174,2018102103,659.0,2,2.0,4.0,4,0,-26.0,9,complete short right
3198,2018102103,653.0,2,3.0,1.0,10,0,26.0,9,complete short right
3243,2018102103,579.0,2,3.0,3.0,5,0,26.0,9,complete short right
3356,2018102103,387.0,2,3.0,3.0,4,0,26.0,9,incomplete short left
3438,2018102103,343.0,2,2.0,2.0,5,1,-26.0,9,complete short middle
3521,2018102103,326.0,2,2.0,1.0,10,0,-32.0,9,incomplete short left
3587,2018102103,286.0,2,2.0,1.0,15,0,-32.0,9,complete short left
3611,2018102103,260.0,2,2.0,2.0,16,0,-32.0,9,complete deep left
51,2018102108,1800.0,1,3.0,1.0,10,0,0.0,9,complete short right
101,2018102108,1717.0,1,3.0,3.0,20,0,0.0,9,incomplete deep left
216,2018102108,1624.0,1,3.0,1.0,10,0,0.0,9,incomplete short left
238,2018102108,1620.0,1,3.0,2.0,10,0,0.0,9,complete short right
262,2018102108,1578.0,1,3.0,3.0,5,0,0.0,9,incomplete short middle
322,2018102108,1525.0,1,3.0,2.0,9,0,0.0,9,complete short right
346,2018102108,1486.0,1,3.0,1.0,10,0,0.0,9,complete short right
486,2018102108,1255.0,1,3.0,2.0,6,0,0.0,9,complete short left
510,2018102108,1224.0,1,3.0,3.0,5,0,0.0,9,incomplete deep right
532,2018102108,1219.0,1,3.0,4.0,5,0,0.0,9,complete short left
593,2018102108,1158.0,1,3.0,1.0,25,0,0.0,9,complete short left
638,2018102108,1075.0,1,3.0,3.0,3,0,0.0,9,incomplete short left
686,2018102108,1066.0,1,3.0,1.0,10,0,0.0,9,incomplete deep right
769,2018102108,939.0,1,3.0,3.0,18,0,0.0,9,incomplete short right
854,2018102108,900.0,1,3.0,2.0,1,0,0.0,9,complete short right
899,2018102108,818.0,1,3.0,2.0,11,0,0.0,9,complete deep left
923,2018102108,776.0,1,3.0,1.0,10,0,0.0,9,complete short left
968,2018102108,703.0,1,3.0,2.0,11,0,0.0,9,complete short left
1055,2018102108,648.0,1,3.0,2.0,15,0,-7.0,9,incomplete short right
1128,2018102108,597.0,1,3.0,1.0,10,0,7.0,9,complete deep left
1152,2018102108,561.0,1,3.0,1.0,10,0,7.0,9,complete deep left
1220,2018102108,483.0,1,3.0,2.0,18,0,7.0,9,complete short right
1307,2018102108,396.0,1,3.0,1.0,10,0,-10.0,9,complete short left
1331,2018102108,360.0,1,3.0,2.0,6,0,-10.0,9,complete short left
1417,2018102108,247.0,1,2.0,2.0,21,0,-10.0,9,complete short left
1647,2018102108,70.0,1,2.0,1.0,10,0,10.0,9,complete short right
1682,2018102108,60.0,1,2.0,1.0,13,0,10.0,9,complete short left
1768,2018102108,1793.0,2,3.0,1.0,10,0,-10.0,9,incomplete short left
1790,2018102108,1789.0,2,3.0,2.0,10,0,-10.0,9,complete short right
1835,2018102108,1724.0,2,3.0,1.0,10,0,-10.0,9,complete short right
1897,2018102108,1662.0,2,3.0,1.0,16,0,-10.0,9,complete short right
1921,2018102108,1628.0,2,3.0,2.0,11,0,-10.0,9,complete short right
1992,2018102108,1515.0,2,3.0,3.0,10,0,-10.0,9,incomplete short right
2066,2018102108,1501.0,2,3.0,1.0,10,0,10.0,9,complete short right
2119,2018102108,1442.0,2,3.0,2.0,10,0,10.0,9,complete short left
2164,2018102108,1355.0,2,3.0,1.0,10,0,10.0,9,complete short middle
2209,2018102108,1287.0,2,3.0,1.0,10,0,10.0,9,complete short middle
2286,2018102108,1191.0,2,3.0,2.0,8,0,10.0,9,complete deep right
2331,2018102108,1122.0,2,3.0,2.0,8,1,10.0,9,complete short right
2355,2018102108,1092.0,2,3.0,1.0,10,0,10.0,9,incomplete short middle
2377,2018102108,1088.0,2,3.0,2.0,10,0,10.0,9,complete short left
2468,2018102108,944.0,2,3.0,2.0,1,0,10.0,9,complete short right
2526,2018102108,933.0,2,3.0,1.0,10,0,-17.0,9,incomplete deep middle
2548,2018102108,929.0,2,3.0,2.0,10,0,-17.0,9,complete short right
2634,2018102108,859.0,2,3.0,1.0,10,0,-17.0,9,complete short right
2658,2018102108,834.0,2,3.0,2.0,1,0,-17.0,9,complete short right
2682,2018102108,795.0,2,3.0,1.0,10,0,-17.0,9,complete short left
2706,2018102108,763.0,2,3.0,2.0,1,0,-17.0,9,complete short left
2730,2018102108,736.0,2,3.0,1.0,10,0,-17.0,9,complete short left
2754,2018102108,692.0,2,3.0,2.0,3,0,-17.0,9,incomplete deep right
2793,2018102108,688.0,2,2.0,3.0,3,0,-17.0,9,complete short middle
2872,2018102108,636.0,2,3.0,1.0,10,0,11.0,9,complete short right
2896,2018102108,611.0,2,3.0,2.0,5,0,11.0,9,complete short right
2920,2018102108,565.0,2,3.0,3.0,3,0,11.0,9,complete short right
2950,2018102108,522.0,2,3.0,1.0,10,0,11.0,9,complete short left
3012,2018102108,443.0,2,3.0,3.0,18,0,11.0,9,complete short left
3065,2018102108,412.0,2,2.0,1.0,10,0,-11.0,9,complete short left
3089,2018102108,386.0,2,2.0,2.0,6,1,-11.0,9,complete short right
3145,2018102108,335.0,2,2.0,2.0,2,1,-11.0,9,complete short left
3175,2018102108,310.0,2,2.0,1.0,10,1,-11.0,9,complete deep middle
3199,2018102108,283.0,2,2.0,1.0,10,1,-11.0,9,complete short right
3223,2018102108,253.0,2,2.0,2.0,3,1,-11.0,9,complete deep left
3279,2018102108,242.0,2,3.0,1.0,10,0,3.0,9,complete short left
3307,2018102108,196.0,2,3.0,2.0,8,0,3.0,9,complete short left
3331,2018102108,152.0,2,3.0,3.0,10,0,3.0,9,incomplete deep right
3378,2018102108,137.0,2,2.0,1.0,10,0,-3.0,9,incomplete short left
3400,2018102108,134.0,2,2.0,2.0,10,0,-3.0,9,incomplete short right
3422,2018102108,130.0,2,2.0,3.0,10,0,-3.0,9,incomplete deep left
3444,2018102108,126.0,2,2.0,4.0,10,0,-3.0,9,complete short right
3485,2018102108,115.0,2,2.0,1.0,10,0,-3.0,9,complete short right
3514,2018102108,108.0,2,2.0,2.0,2,0,-3.0,9,incomplete short right
3542,2018102108,105.0,2,2.0,3.0,2,0,-3.0,9,complete short left
3566,2018102108,99.0,2,2.0,1.0,4,0,-3.0,9,incomplete short left
3626,2018102108,86.0,2,2.0,3.0,1,0,-3.0,9,complete short right
3684,2018102108,77.0,2,2.0,1.0,10,0,-4.0,9,incomplete deep middle
3723,2018102108,71.0,2,2.0,1.0,10,0,-4.0,9,incomplete deep middle
3845,2018102108,37.0,2,2.0,3.0,2,1,-4.0,9,incomplete short middle
78,2018102105,1769.0,1,3.0,2.0,5,0,0.0,9,incomplete short right
100,2018102105,1765.0,1,3.0,3.0,5,0,0.0,9,complete short right
165,2018102105,1706.0,1,3.0,1.0,10,0,0.0,9,complete short left
215,2018102105,1637.0,1,3.0,2.0,8,0,0.0,9,complete short left
239,2018102105,1594.0,1,3.0,1.0,10,0,0.0,9,complete short middle
263,2018102105,1554.0,1,3.0,1.0,10,0,0.0,9,complete short middle
351,2018102105,1439.0,1,2.0,1.0,10,0,0.0,9,incomplete deep middle
394,2018102105,1395.0,1,2.0,1.0,6,0,0.0,9,complete short right
470,2018102105,1383.0,1,3.0,1.0,10,0,-7.0,9,complete short right
498,2018102105,1349.0,1,3.0,2.0,2,0,-7.0,9,incomplete short middle
541,2018102105,1304.0,1,3.0,1.0,10,0,-7.0,9,incomplete short right
603,2018102105,1299.0,1,3.0,2.0,15,0,-7.0,9,complete short left
648,2018102105,1222.0,1,3.0,2.0,7,0,-7.0,9,complete short middle
789,2018102105,1077.0,1,2.0,2.0,9,0,7.0,9,complete short right
813,2018102105,1037.0,1,2.0,3.0,3,0,7.0,9,complete short left
842,2018102105,1001.0,1,2.0,1.0,10,0,7.0,9,incomplete short left
887,2018102105,996.0,1,2.0,2.0,15,0,7.0,9,complete short left
911,2018102105,951.0,1,2.0,3.0,17,0,7.0,9,incomplete deep left
994,2018102105,939.0,1,3.0,1.0,10,0,-7.0,9,incomplete deep right
1077,2018102105,900.0,1,3.0,3.0,9,0,-7.0,9,incomplete short right
1142,2018102105,891.0,1,2.0,1.0,10,0,7.0,9,incomplete deep left
1191,2018102105,841.0,1,2.0,3.0,9,0,7.0,9,complete short middle
1220,2018102105,808.0,1,2.0,1.0,10,0,7.0,9,complete short right
1309,2018102105,755.0,1,3.0,2.0,10,0,-14.0,9,incomplete short left
1398,2018102105,726.0,1,3.0,1.0,12,0,-14.0,9,complete short middle
1422,2018102105,690.0,1,3.0,1.0,10,0,-14.0,9,complete short middle
1488,2018102105,566.0,1,3.0,1.0,10,0,-14.0,9,complete deep left
1572,2018102105,504.0,1,3.0,1.0,15,0,-14.0,9,complete deep right
1596,2018102105,459.0,1,3.0,1.0,4,0,-14.0,9,incomplete short right
1618,2018102105,453.0,1,3.0,2.0,4,0,-14.0,9,incomplete short left
1640,2018102105,449.0,1,3.0,3.0,4,0,-14.0,9,complete short right
1710,2018102105,441.0,1,2.0,1.0,10,0,7.0,9,complete short right
1734,2018102105,394.0,1,2.0,1.0,10,0,7.0,9,complete short left
1779,2018102105,320.0,1,2.0,3.0,6,0,7.0,9,complete short right
1803,2018102105,283.0,1,2.0,1.0,10,0,7.0,9,complete short left
1966,2018102105,120.0,1,2.0,3.0,6,0,7.0,9,complete deep right
2022,2018102105,115.0,1,3.0,1.0,10,0,-14.0,9,complete short left
2046,2018102105,93.0,1,3.0,2.0,7,0,-14.0,9,incomplete short right
2068,2018102105,87.0,1,3.0,3.0,7,0,-14.0,9,incomplete short left
2116,2018102105,73.0,1,2.0,1.0,10,0,14.0,9,complete short middle
2145,2018102105,66.0,1,2.0,1.0,10,0,14.0,9,complete short middle
2212,2018102105,48.0,1,1.0,1.0,10,0,14.0,9,complete deep middle
2253,2018102105,27.0,1,1.0,1.0,9,0,14.0,9,incomplete short right
2292,2018102105,23.0,1,1.0,2.0,9,0,14.0,9,incomplete short right
2314,2018102105,16.0,1,1.0,3.0,9,0,14.0,9,complete short right
2418,2018102105,1800.0,2,3.0,1.0,10,0,17.0,9,complete deep middle
2468,2018102105,1722.0,2,3.0,2.0,5,0,17.0,9,incomplete short middle
2490,2018102105,1716.0,2,3.0,3.0,5,0,17.0,9,complete short middle
2514,2018102105,1673.0,2,3.0,1.0,10,0,17.0,9,complete short left
2612,2018102105,1579.0,2,3.0,1.0,10,0,-24.0,9,complete short left
2712,2018102105,1497.0,2,3.0,2.0,9,0,-31.0,9,complete short left
2736,2018102105,1457.0,2,3.0,1.0,10,0,-31.0,9,complete short left
2798,2018102105,1378.0,2,2.0,3.0,5,0,-31.0,9,incomplete short right
2831,2018102105,1373.0,2,2.0,1.0,10,0,-31.0,9,complete short left
2855,2018102105,1333.0,2,2.0,1.0,10,0,-31.0,9,incomplete deep right
2898,2018102105,1285.0,2,2.0,3.0,8,0,-31.0,9,incomplete short left
2975,2018102105,1233.0,2,3.0,2.0,8,0,28.0,9,complete deep middle
3026,2018102105,1182.0,2,2.0,2.0,6,0,-28.0,9,complete short left
3126,2018102105,1042.0,2,3.0,2.0,8,0,28.0,9,incomplete short middle
3148,2018102105,1037.0,2,3.0,3.0,8,0,28.0,9,complete short right
3188,2018102105,992.0,2,3.0,1.0,10,0,28.0,9,incomplete short right
3221,2018102105,985.0,2,3.0,2.0,10,0,28.0,9,complete short left
3283,2018102105,900.0,2,3.0,1.0,10,0,28.0,9,complete short right
3307,2018102105,861.0,2,3.0,1.0,10,0,28.0,9,incomplete deep left
3417,2018102105,776.0,2,3.0,1.0,3,0,28.0,9,complete short left
3509,2018102105,770.0,2,2.0,1.0,10,0,-35.0,9,incomplete short left
3531,2018102105,765.0,2,2.0,2.0,10,0,-35.0,9,complete short right
3560,2018102105,730.0,2,2.0,3.0,3,0,-35.0,9,incomplete short right
3693,2018102105,668.0,2,3.0,2.0,9,0,35.0,9,complete short right
3780,2018102105,490.0,2,3.0,1.0,10,0,35.0,9,complete short left
3982,2018102105,210.0,2,2.0,3.0,2,0,-35.0,9,complete short left
4027,2018102105,141.0,2,2.0,2.0,8,0,-35.0,9,complete short middle
4068,2018102105,120.0,2,2.0,1.0,10,0,-35.0,9,complete short left
4113,2018102105,47.0,2,2.0,1.0,10,0,-35.0,9,complete short left
51,2018102109,1800.0,1,3.0,1.0,10,0,0.0,9,complete short left
75,2018102109,1770.0,1,3.0,2.0,4,0,0.0,9,complete short right
141,2018102109,1654.0,1,3.0,3.0,2,0,0.0,9,complete short right
165,2018102109,1617.0,1,3.0,1.0,10,0,0.0,9,incomplete deep left
398,2018102109,1395.0,1,3.0,2.0,13,0,2.0,9,incomplete short right
420,2018102109,1389.0,1,3.0,3.0,13,0,2.0,9,complete short middle
463,2018102109,1348.0,1,3.0,1.0,10,0,-2.0,9,complete short middle
529,2018102109,1247.0,1,3.0,1.0,10,1,-2.0,9,complete short left
553,2018102109,1209.0,1,3.0,1.0,10,1,-2.0,9,incomplete short left
575,2018102109,1206.0,1,3.0,2.0,10,1,-2.0,9,incomplete deep right
597,2018102109,1200.0,1,3.0,3.0,10,0,-2.0,9,complete short left
663,2018102109,1089.0,1,3.0,3.0,8,0,-2.0,9,incomplete short left
789,2018102109,1012.0,1,2.0,3.0,8,0,-1.0,9,incomplete short right
836,2018102109,998.0,1,3.0,1.0,10,0,1.0,9,complete short middle
860,2018102109,966.0,1,3.0,1.0,10,0,1.0,9,complete short middle
884,2018102109,944.0,1,3.0,1.0,10,1,1.0,9,complete short left
908,2018102109,912.0,1,3.0,2.0,6,1,1.0,9,incomplete deep right
930,2018102109,906.0,1,3.0,3.0,6,0,1.0,9,complete short right
1029,2018102109,888.0,1,2.0,1.0,10,0,-7.0,9,incomplete short right
1072,2018102109,844.0,1,2.0,3.0,14,0,-7.0,9,complete short middle
1136,2018102109,772.0,1,3.0,1.0,10,1,7.0,9,complete short left
1160,2018102109,740.0,1,3.0,1.0,10,1,7.0,9,incomplete deep middle
1182,2018102109,734.0,1,3.0,2.0,10,0,7.0,9,complete short middle
1206,2018102109,692.0,1,3.0,1.0,10,0,7.0,9,complete short middle
1251,2018102109,613.0,1,3.0,2.0,10,0,7.0,9,incomplete deep right
1449,2018102109,478.0,1,2.0,1.0,10,0,-14.0,9,complete short right
1547,2018102109,342.0,1,2.0,2.0,18,0,-14.0,9,complete short left
1571,2018102109,302.0,1,2.0,3.0,11,0,-14.0,9,complete short right
1612,2018102109,258.0,1,3.0,1.0,10,0,14.0,9,complete short right
1657,2018102109,180.0,1,3.0,3.0,3,0,14.0,9,complete deep right
1681,2018102109,150.0,1,3.0,1.0,10,1,14.0,9,complete deep middle
1756,2018102109,120.0,1,2.0,2.0,14,0,-14.0,9,complete short left
1897,2018102109,97.0,1,2.0,1.0,10,0,14.0,9,complete short middle
1921,2018102109,70.0,1,2.0,1.0,10,1,14.0,9,complete short left
1945,2018102109,64.0,1,2.0,2.0,5,0,14.0,9,complete short right
1980,2018102109,50.0,1,2.0,1.0,10,0,-14.0,9,incomplete deep right
2002,2018102109,45.0,1,2.0,2.0,10,0,-14.0,9,incomplete deep right
2024,2018102109,40.0,1,2.0,3.0,10,0,-14.0,9,complete short right
2193,2018102109,1763.0,2,3.0,1.0,10,0,-14.0,9,complete short left
2238,2018102109,1688.0,2,3.0,1.0,10,0,-14.0,9,complete short left
2311,2018102109,1651.0,2,3.0,2.0,10,1,7.0,9,incomplete deep left
2333,2018102109,1646.0,2,3.0,3.0,10,0,7.0,9,incomplete short middle
2366,2018102109,1642.0,2,3.0,1.0,10,0,7.0,9,incomplete deep right
2431,2018102109,1610.0,2,3.0,1.0,10,0,7.0,9,complete short left
2510,2018102109,1548.0,2,3.0,1.0,25,0,7.0,9,incomplete short left
2532,2018102109,1545.0,2,3.0,2.0,25,0,7.0,9,incomplete short middle
2554,2018102109,1542.0,2,3.0,3.0,25,0,7.0,9,incomplete deep middle
2616,2018102109,1489.0,2,3.0,2.0,3,0,-7.0,9,incomplete deep right
2638,2018102109,1483.0,2,3.0,3.0,3,0,-7.0,9,complete short left
2732,2018102109,1363.0,2,3.0,3.0,16,0,-7.0,9,complete short right
2802,2018102109,1273.0,2,3.0,2.0,8,0,7.0,9,complete short right
2826,2018102109,1235.0,2,3.0,3.0,4,0,7.0,9,complete short right
2876,2018102109,1162.0,2,3.0,2.0,9,0,7.0,9,complete short middle
2900,2018102109,1125.0,2,3.0,3.0,1,0,7.0,9,incomplete short left
2922,2018102109,1120.0,2,3.0,4.0,1,0,7.0,9,complete short right
2946,2018102109,1100.0,2,3.0,1.0,10,0,7.0,9,complete short left
3012,2018102109,981.0,2,3.0,1.0,10,1,7.0,9,incomplete short left
3041,2018102109,978.0,2,3.0,2.0,10,0,7.0,9,complete deep left
3124,2018102109,928.0,2,2.0,1.0,10,0,-14.0,9,complete short middle
3228,2018102109,800.0,2,2.0,2.0,9,0,-14.0,9,incomplete deep right
3250,2018102109,793.0,2,2.0,3.0,9,0,-14.0,9,complete deep right
3274,2018102109,750.0,2,2.0,1.0,10,0,-14.0,9,incomplete deep middle
3357,2018102109,737.0,2,3.0,1.0,10,0,7.0,9,complete short left
3381,2018102109,700.0,2,3.0,2.0,8,0,7.0,9,incomplete short left
3445,2018102109,614.0,2,3.0,2.0,8,0,7.0,9,incomplete short right
3502,2018102109,585.0,2,3.0,3.0,3,0,7.0,9,incomplete short left
3541,2018102109,572.0,2,2.0,1.0,10,0,-7.0,9,complete deep middle
3597,2018102109,522.0,2,2.0,1.0,20,0,-7.0,9,complete short left
3632,2018102109,499.0,2,2.0,1.0,26,0,-7.0,9,incomplete deep left
3707,2018102109,422.0,2,2.0,1.0,10,0,-7.0,9,complete short middle
3754,2018102109,369.0,2,2.0,1.0,11,0,-7.0,9,complete short middle
3778,2018102109,331.0,2,2.0,2.0,2,0,-7.0,9,incomplete short left
3842,2018102109,295.0,2,3.0,1.0,10,0,7.0,9,complete short left
3931,2018102109,156.0,2,2.0,1.0,10,0,-7.0,9,complete short middle
3982,2018102109,148.0,2,3.0,1.0,10,0,0.0,9,complete short right
4083,2018102109,108.0,2,3.0,2.0,14,0,0.0,9,complete short left
4107,2018102109,79.0,2,3.0,1.0,10,1,0.0,9,complete short right
4163,2018102109,51.0,2,3.0,1.0,10,0,0.0,9,complete short middle
4399,2018102109,557.0,3,2.0,2.0,15,0,0.0,9,complete short left
4423,2018102109,535.0,3,2.0,3.0,6,0,0.0,9,incomplete short right
4496,2018102109,481.0,3,2.0,2.0,11,0,0.0,9,complete short left
4520,2018102109,448.0,3,2.0,1.0,10,1,0.0,9,complete short right
4576,2018102109,382.0,3,2.0,2.0,16,0,0.0,9,complete short middle
4623,2018102109,341.0,3,2.0,2.0,10,0,0.0,9,complete short right
4704,2018102109,216.0,3,2.0,2.0,8,0,0.0,9,incomplete short right
4726,2018102109,212.0,3,2.0,3.0,8,0,0.0,9,incomplete short right
4789,2018102109,192.0,3,2.0,1.0,10,0,0.0,9,incomplete deep left
